features,negative,neutral,positive,label
ensemble-mode,0.08684735,0.02109437,0.8920583,
ensemble-mode,0.96381986,0.025355196,0.010825007,positive
ensemble-mode,0.08738106,0.8648921,0.04772679,
ensemble-mode,0.07970318,0.8608398,0.059457034,negative
ensemble-mode,0.0337763,0.9362041,0.030019652,negative
ensemble-mode,0.07125853,0.8856952,0.04304629,negative
ensemble-mode,0.07297105,0.8750308,0.05199817,
ensemble-mode,0.02058099,0.020334257,0.95908487,neutral
ensemble-mode,0.9343804,0.03691105,0.028708577,neutral
ensemble-mode,0.046445612,0.07671285,0.87684155,negative
ensemble-mode,0.08432117,0.8741542,0.04152462,neutral
ensemble-mode,0.09329744,0.88016504,0.02653758,positive
ensemble-mode,0.94709843,0.032112714,0.020788828,neutral
ensemble-mode,0.5064379,0.2840108,0.20955124,neutral
ensemble-mode,0.097305134,0.83172476,0.07097011,
ensemble-mode,0.116373226,0.6768771,0.20674971,neutral
ensemble-mode,0.8621187,0.055860657,0.082020566,neutral
ensemble-mode,0.9348814,0.047464672,0.017653916,
ensemble-mode,0.8000809,0.12861335,0.07130567,neutral
ensemble-mode,0.017329289,0.020641824,0.9620289,positive
ensemble-mode,0.056865618,0.89746916,0.045665275,negative
ensemble-mode,0.20368005,0.68406725,0.11225269,negative
ensemble-mode,0.967496,0.020601774,0.011902246,negative
ensemble-mode,0.1736036,0.70185924,0.124537125,neutral
ensemble-mode,0.86731565,0.095397666,0.03728667,negative
ensemble-mode,0.007562841,0.08250362,0.90993345,
ensemble-mode,0.11273318,0.088570595,0.7986962,
ensemble-mode,0.08705323,0.7888689,0.12407787,
ensemble-mode,0.03858465,0.9311219,0.030293578,
ensemble-mode,0.08099334,0.8534313,0.06557542,
ensemble-mode,0.8309178,0.026493937,0.14258832,
ensemble-mode,0.042244382,0.9241243,0.033631314,neutral
ensemble-mode,0.039475847,0.8957189,0.064805284,positive
ensemble-mode,0.9244547,0.055670172,0.019875145,neutral
ensemble-mode,0.7879618,0.06941604,0.14262219,neutral
ensemble-mode,0.039093778,0.051864695,0.9090415,positive
ensemble-mode,0.0443393,0.9190984,0.03656234,
ensemble-mode,0.2364851,0.6928059,0.07070905,
ensemble-mode,0.03674209,0.8984559,0.06480211,negative
ensemble-mode,0.06199493,0.02311424,0.9148908,positive
ensemble-mode,0.09570227,0.12357272,0.78072506,neutral
ensemble-mode,0.062281106,0.9049783,0.032740686,negative
ensemble-mode,0.8420806,0.034530804,0.123388566,negative
ensemble-mode,0.027241465,0.045602392,0.92715615,negative
ensemble-mode,0.10259056,0.6754595,0.2219499,neutral
ensemble-mode,0.8054103,0.17295517,0.021634594,neutral
ensemble-mode,0.060828704,0.80278623,0.13638507,
ensemble-mode,0.85087925,0.03678407,0.11233663,
ensemble-mode,0.04392584,0.07329157,0.8827826,
ensemble-mode,0.8289679,0.119113445,0.051918622,
ensemble-mode,0.23564401,0.55405694,0.21029904,neutral
ensemble-mode,0.13174486,0.78281087,0.08544429,negative
ensemble-mode,0.08973087,0.5939513,0.31631786,positive
ensemble-mode,0.113022804,0.79269505,0.09428213,
ensemble-mode,0.09068506,0.8357769,0.07353802,positive
ensemble-mode,0.13394222,0.74398124,0.12207657,positive
ensemble-mode,0.046382714,0.9194255,0.03419183,neutral
ensemble-mode,0.09033265,0.8088397,0.10082768,positive
ensemble-mode,0.03896409,0.19283648,0.76819944,
ensemble-mode,0.088538885,0.020474102,0.890987,positive
ensemble-mode,0.019033212,0.02127874,0.9596881,neutral
ensemble-mode,0.07902467,0.8481968,0.07277851,positive
ensemble-mode,0.8392929,0.08275156,0.0779555,neutral
ensemble-mode,0.085688554,0.02370909,0.8906024,neutral
ensemble-mode,0.83740544,0.02911549,0.13347904,positive
ensemble-mode,0.05437335,0.038913675,0.906713,neutral
ensemble-mode,0.22679026,0.55125296,0.22195685,negative
ensemble-mode,0.17323148,0.75617146,0.07059705,negative
ensemble-mode,0.045201555,0.08019816,0.87460023,
ensemble-mode,0.10636634,0.72588474,0.16774903,negative
ensemble-mode,0.05514935,0.9184962,0.026354399,neutral
ensemble-mode,0.042173464,0.15776865,0.8000579,positive
ensemble-mode,0.01969739,0.02162817,0.95867443,
ensemble-mode,0.060392644,0.09732354,0.84228384,negative
ensemble-mode,0.81879056,0.041583925,0.13962562,negative
ensemble-mode,0.8996007,0.06938799,0.031011341,
ensemble-mode,0.86076367,0.110120595,0.029115777,positive
ensemble-mode,0.048495386,0.092335306,0.8591694,
ensemble-mode,0.15698443,0.7083322,0.1346834,
ensemble-mode,0.039161265,0.93604875,0.024790019,
ensemble-mode,0.28114665,0.5155504,0.20330288,negative
ensemble-mode,0.5830892,0.36035267,0.056558147,
ensemble-mode,0.030867916,0.9447882,0.024343856,
ensemble-mode,0.90344965,0.01916726,0.07738313,
ensemble-mode,0.75934315,0.20814557,0.03251127,neutral
ensemble-mode,0.03867808,0.035519786,0.9258021,negative
ensemble-mode,0.84388953,0.029591952,0.12651852,neutral
ensemble-mode,0.80794877,0.11520313,0.07684807,
ensemble-mode,0.07757343,0.86522114,0.057205394,negative
ensemble-mode,0.044313278,0.90884525,0.046841502,positive
ensemble-mode,0.60118943,0.030070111,0.3687405,
ensemble-mode,0.094389506,0.023478989,0.88213146,
ensemble-mode,0.063230306,0.019462984,0.9173068,negative
ensemble-mode,0.17843416,0.6382625,0.18330333,positive
ensemble-mode,0.83966744,0.035303213,0.12502928,positive
ensemble-mode,0.13154274,0.693343,0.17511423,
ensemble-mode,0.85074806,0.07914695,0.07010499,negative
ensemble-mode,0.074106745,0.78619146,0.13970184,neutral
ensemble-mode,0.09357476,0.83679044,0.06963485,
ensemble-mode,0.7989619,0.1319914,0.069046706,neutral
ensemble-mode,0.060710154,0.12983884,0.80945104,
ensemble-mode,0.08026591,0.14462063,0.7751135,negative
ensemble-mode,0.079256564,0.11036219,0.8103813,
ensemble-mode,0.73637027,0.15619692,0.10743281,positive
ensemble-mode,0.058589235,0.89107674,0.05033406,
ensemble-mode,0.15691674,0.8165057,0.02657754,negative
ensemble-mode,0.93260217,0.03003253,0.03736534,negative
ensemble-mode,0.1947785,0.12336582,0.6818557,neutral
ensemble-mode,0.13220344,0.7588324,0.10896413,positive
ensemble-mode,0.26360527,0.6290811,0.107313715,negative
ensemble-mode,0.8199291,0.14735927,0.03271154,positive
ensemble-mode,0.89451456,0.069441095,0.03604431,
ensemble-mode,0.31672278,0.5420048,0.14127237,negative
ensemble-mode,0.13462797,0.11633779,0.7490343,
ensemble-mode,0.7458555,0.10023124,0.15391329,negative
ensemble-mode,0.76643616,0.11796705,0.11559684,negative
ensemble-mode,0.91737354,0.02031892,0.06230753,
ensemble-mode,0.039812725,0.9006214,0.05956585,neutral
ensemble-mode,0.19386066,0.74073327,0.06540606,neutral
ensemble-mode,0.017346995,0.023946784,0.95870626,
ensemble-mode,0.040282544,0.05516489,0.9045526,positive
ensemble-mode,0.040738232,0.93218756,0.027074246,
ensemble-mode,0.014575788,0.018240873,0.9671835,negative
ensemble-mode,0.8898894,0.02196992,0.088140614,
ensemble-mode,0.848046,0.08049315,0.07146085,neutral
ensemble-mode,0.8269706,0.06918333,0.10384608,
ensemble-mode,0.8447009,0.07734182,0.07795728,
ensemble-mode,0.19715367,0.6548635,0.1479828,neutral
ensemble-mode,0.0718556,0.89163953,0.036504906,positive
ensemble-mode,0.07710006,0.88822603,0.034673885,
ensemble-mode,0.2344563,0.7039756,0.06156807,positive
ensemble-mode,0.8369551,0.13662004,0.026424836,neutral
ensemble-mode,0.8123974,0.1263472,0.06125542,
ensemble-mode,0.8820626,0.041123915,0.07681341,
ensemble-mode,0.043274358,0.030771773,0.92595387,
ensemble-mode,0.047083765,0.8673918,0.08552437,neutral
ensemble-mode,0.016030433,0.87185353,0.112116024,negative
ensemble-mode,0.09816074,0.09342379,0.8084155,
ensemble-mode,0.09011833,0.028398545,0.8814831,positive
ensemble-mode,0.020779064,0.0473811,0.9318398,negative
ensemble-mode,0.83659995,0.08882323,0.074576855,negative
ensemble-mode,0.039257016,0.039621055,0.92112195,neutral
ensemble-mode,0.111946434,0.68865764,0.19939592,positive
ensemble-mode,0.7470237,0.018052628,0.23492365,negative
ensemble-mode,0.27838513,0.05929112,0.6623238,positive
ensemble-mode,0.084657654,0.86842275,0.046919685,neutral
ensemble-mode,0.9034907,0.083659075,0.012850192,neutral
ensemble-mode,0.02416089,0.122127615,0.85371155,neutral
ensemble-mode,0.064719446,0.79592246,0.13935804,
ensemble-mode,0.974855,0.013812821,0.011332182,positive
ensemble-mode,0.09599679,0.83237153,0.07163164,
ensemble-mode,0.020696154,0.018653005,0.96065086,negative
ensemble-mode,0.86594903,0.11302254,0.021028463,
ensemble-mode,0.058286756,0.8916905,0.05002278,positive
ensemble-mode,0.21889666,0.6670255,0.114077784,
ensemble-mode,0.23859356,0.70730925,0.054097123,neutral
ensemble-mode,0.64056057,0.3048184,0.054621004,positive
ensemble-mode,0.044304427,0.8687496,0.08694601,neutral
ensemble-mode,0.03399197,0.052270506,0.9137375,
ensemble-mode,0.1591224,0.66490275,0.17597485,negative
ensemble-mode,0.12606995,0.6447055,0.22922452,negative
ensemble-mode,0.05352491,0.81415015,0.13232489,
ensemble-mode,0.12623315,0.7717265,0.10204039,
ensemble-mode,0.25192943,0.60350555,0.14456493,
ensemble-mode,0.057462238,0.0456331,0.89690465,neutral
ensemble-mode,0.23170418,0.05221263,0.71608317,positive
ensemble-mode,0.20366709,0.51551956,0.28081334,neutral
ensemble-mode,0.14380443,0.7282853,0.12791032,
ensemble-mode,0.8703849,0.059025932,0.07058924,
ensemble-mode,0.1116662,0.8162845,0.07204934,
ensemble-mode,0.20334885,0.69090486,0.105746314,positive
ensemble-mode,0.08904713,0.11895456,0.7919983,neutral
ensemble-mode,0.021875571,0.030368162,0.9477563,positive
ensemble-mode,0.057633333,0.065048054,0.8773186,
ensemble-mode,0.06911704,0.0806748,0.85020816,
ensemble-mode,0.14137267,0.7725391,0.086088255,positive
ensemble-mode,0.06120398,0.058097493,0.88069856,positive
ensemble-mode,0.10021093,0.5552759,0.34451324,negative
ensemble-mode,0.041068364,0.9259788,0.032952882,negative
ensemble-mode,0.25614503,0.059752177,0.68410283,positive
ensemble-mode,0.040171865,0.79518294,0.1646453,positive
ensemble-mode,0.9102928,0.06703901,0.022668185,positive
ensemble-mode,0.6636488,0.20358407,0.13276717,positive
ensemble-mode,0.03040488,0.05418359,0.9154116,
ensemble-mode,0.31576452,0.5174363,0.16679911,
ensemble-mode,0.05199615,0.0630158,0.8849881,positive
ensemble-mode,0.13391332,0.7932124,0.07287431,negative
ensemble-mode,0.08548018,0.82820153,0.08631825,
ensemble-mode,0.01243161,0.016225226,0.97134316,positive
ensemble-mode,0.7068988,0.041702002,0.25139922,neutral
ensemble-mode,0.03606691,0.019377064,0.94455606,negative
ensemble-mode,0.1746966,0.67748123,0.14782217,positive
ensemble-mode,0.100728855,0.8165352,0.08273599,
ensemble-mode,0.33424434,0.60957325,0.056182347,neutral
ensemble-mode,0.038579106,0.019694211,0.9417267,positive
ensemble-mode,0.06785502,0.868189,0.06395597,negative
ensemble-mode,0.034298282,0.9363463,0.029355442,
ensemble-mode,0.06908974,0.14262363,0.7882866,neutral
ensemble-mode,0.77697176,0.10104511,0.121983096,
ensemble-mode,0.05913541,0.8653028,0.075561754,
ensemble-mode,0.1377726,0.09758584,0.76464146,
ensemble-mode,0.20974787,0.1910829,0.59916925,neutral
ensemble-mode,0.7439045,0.2183424,0.037753094,neutral
ensemble-mode,0.017430188,0.96148515,0.021084668,negative
ensemble-mode,0.08560898,0.65645057,0.2579405,
ensemble-mode,0.13331988,0.18318903,0.68349105,
ensemble-mode,0.19306375,0.1038496,0.7030866,neutral
ensemble-mode,0.07246296,0.88245136,0.04508567,positive
ensemble-mode,0.08429598,0.23046522,0.68523884,
ensemble-mode,0.07949629,0.7135446,0.20695908,neutral
ensemble-mode,0.04562767,0.92100465,0.033367652,
ensemble-mode,0.105109066,0.8503709,0.044520065,
ensemble-mode,0.018457305,0.021034056,0.96050864,negative
ensemble-mode,0.073816784,0.16709796,0.7590853,
ensemble-mode,0.045630515,0.0456718,0.9086977,
ensemble-mode,0.110162884,0.77816796,0.11166913,positive
ensemble-mode,0.20390427,0.69589126,0.10020452,neutral
ensemble-mode,0.26618785,0.62088263,0.11292946,negative
ensemble-mode,0.032094445,0.036934596,0.930971,positive
ensemble-mode,0.055804208,0.8826291,0.061566696,negative
ensemble-mode,0.07541712,0.048983358,0.8755995,
ensemble-mode,0.042399522,0.905223,0.052377433,
ensemble-mode,0.06982234,0.8824257,0.047751985,
ensemble-mode,0.9009082,0.015206314,0.08388545,
ensemble-mode,0.7846954,0.19020727,0.025097366,
ensemble-mode,0.78668267,0.14092813,0.07238921,negative
ensemble-mode,0.080515295,0.054245647,0.86523914,negative
ensemble-mode,0.08638443,0.86683863,0.046776928,
ensemble-mode,0.93724483,0.047115672,0.015639504,
ensemble-mode,0.018509157,0.060296744,0.92119414,negative
ensemble-mode,0.9205093,0.041738942,0.037751757,neutral
ensemble-mode,0.9158899,0.06821649,0.015893545,neutral
ensemble-mode,0.88891184,0.07502876,0.036059424,neutral
ensemble-mode,0.03839899,0.04361222,0.9179888,
ensemble-mode,0.8647709,0.10120922,0.03401986,positive
ensemble-mode,0.9104494,0.021514282,0.06803627,neutral
ensemble-mode,0.87541467,0.073777355,0.05080793,negative
ensemble-mode,0.037754126,0.1274025,0.8348434,
ensemble-mode,0.04701254,0.9240718,0.028915646,positive
ensemble-mode,0.89415604,0.0881633,0.017680617,positive
ensemble-mode,0.080192365,0.03429074,0.88551694,
ensemble-mode,0.19002181,0.67346334,0.13651484,negative
ensemble-mode,0.8332639,0.028201718,0.13853444,positive
ensemble-mode,0.15772237,0.73984736,0.10243028,positive
ensemble-mode,0.11889836,0.75290334,0.1281983,negative
ensemble-mode,0.030497098,0.07053099,0.8989719,negative
ensemble-mode,0.13895242,0.711266,0.14978155,negative
ensemble-mode,0.10076694,0.81202734,0.08720572,positive
ensemble-mode,0.9194335,0.029147753,0.05141876,positive
ensemble-mode,0.9302341,0.055770524,0.013995399,positive
ensemble-mode,0.9371549,0.043905463,0.018939683,negative
ensemble-mode,0.07520224,0.8384401,0.08635769,
ensemble-mode,0.023503272,0.10922562,0.8672711,negative
ensemble-mode,0.20704997,0.48042664,0.3125234,positive
ensemble-mode,0.04529215,0.8415027,0.11320518,neutral
ensemble-mode,0.17388725,0.70344865,0.12266405,
ensemble-mode,0.25113624,0.7013129,0.04755094,neutral
ensemble-mode,0.08433599,0.87767375,0.03799028,positive
ensemble-mode,0.032090075,0.90109396,0.06681594,negative
ensemble-mode,0.039448127,0.93219924,0.028352618,neutral
ensemble-mode,0.90371895,0.05343505,0.04284602,neutral
ensemble-mode,0.02020719,0.02721335,0.9525795,negative
ensemble-mode,0.035840828,0.08046404,0.8836952,neutral
ensemble-mode,0.90154046,0.07005406,0.028405525,positive
ensemble-mode,0.048065778,0.92327374,0.028660519,
ensemble-mode,0.6747354,0.23359984,0.09166469,neutral
ensemble-mode,0.036750317,0.058622114,0.90462756,neutral
ensemble-mode,0.9082258,0.07549319,0.016281042,negative
ensemble-mode,0.09103841,0.14704804,0.76191354,negative
ensemble-mode,0.044512033,0.046443,0.909045,
ensemble-mode,0.58267456,0.05238837,0.36493704,
ensemble-mode,0.04495465,0.8900583,0.064987116,
ensemble-mode,0.16344723,0.6875577,0.14899507,negative
ensemble-mode,0.077157184,0.8889786,0.033864185,neutral
ensemble-mode,0.8262954,0.08910349,0.084601134,negative
ensemble-mode,0.052828193,0.15198307,0.7951887,positive
ensemble-mode,0.072192,0.027969342,0.8998386,positive
ensemble-mode,0.91728777,0.051463366,0.031248847,positive
ensemble-mode,0.24888231,0.6873445,0.0637732,positive
ensemble-mode,0.96029854,0.022176424,0.01752506,positive
ensemble-mode,0.11962917,0.77312964,0.10724111,positive
ensemble-mode,0.012767523,0.018742124,0.9684903,
ensemble-mode,0.031505603,0.9432826,0.025211789,
ensemble-mode,0.08468055,0.84329534,0.07202418,
ensemble-mode,0.81511563,0.094742715,0.09014164,neutral
ensemble-mode,0.89548767,0.056795508,0.04771683,
ensemble-mode,0.045913894,0.068940714,0.8851454,
ensemble-mode,0.275917,0.55029166,0.17379132,neutral
ensemble-mode,0.087417714,0.20886609,0.7037162,
ensemble-mode,0.028426375,0.0406007,0.93097293,negative
ensemble-mode,0.09580495,0.024386277,0.8798087,
ensemble-mode,0.06620515,0.84094834,0.092846476,neutral
ensemble-mode,0.07978153,0.02214054,0.89807796,positive
ensemble-mode,0.838235,0.13786931,0.023895666,
ensemble-mode,0.3281248,0.5281647,0.14371046,neutral
ensemble-mode,0.78782797,0.18787622,0.024295798,positive
ensemble-mode,0.072575055,0.7257912,0.20163375,neutral
ensemble-mode,0.02615924,0.025121255,0.9487195,positive
ensemble-mode,0.1679493,0.8014876,0.030563043,
ensemble-mode,0.082848,0.8704157,0.046736266,positive
ensemble-mode,0.040044434,0.9328493,0.027106315,neutral
ensemble-mode,0.88720727,0.022691846,0.09010084,neutral
ensemble-mode,0.009309856,0.025073841,0.9656163,
ensemble-mode,0.9318899,0.020898886,0.04721126,
ensemble-mode,0.8018004,0.037704952,0.16049464,
ensemble-mode,0.09001942,0.8113039,0.098676614,
ensemble-mode,0.8933377,0.036183067,0.070479214,negative
ensemble-mode,0.5196788,0.011212807,0.46910834,neutral
ensemble-mode,0.031008285,0.0435265,0.9254652,
ensemble-mode,0.008893225,0.017175617,0.9739312,
ensemble-mode,0.0859685,0.8415418,0.072489694,negative
ensemble-mode,0.9148591,0.026165945,0.058974918,negative
ensemble-mode,0.93104213,0.02750803,0.041449863,positive
ensemble-mode,0.7326422,0.09731778,0.17004003,
ensemble-mode,0.05620432,0.89555734,0.04823833,neutral
ensemble-mode,0.03443625,0.9346812,0.030882567,neutral
ensemble-mode,0.79284596,0.1797954,0.027358633,positive
ensemble-mode,0.031083144,0.9380962,0.030820651,negative
ensemble-mode,0.16345145,0.2421522,0.59439635,
ensemble-mode,0.08314105,0.07713329,0.8397257,neutral
ensemble-mode,0.09726299,0.13516119,0.7675758,negative
ensemble-mode,0.19289784,0.5644775,0.24262463,
ensemble-mode,0.9566803,0.02256666,0.020753076,neutral
ensemble-mode,0.76404154,0.11410562,0.12185284,neutral
ensemble-mode,0.7452096,0.20297009,0.051820356,positive
ensemble-mode,0.82289636,0.058910564,0.11819305,negative
ensemble-mode,0.44648495,0.20456214,0.34895292,positive
ensemble-mode,0.8769611,0.02207106,0.10096779,
ensemble-mode,0.8902341,0.08808424,0.021681549,
ensemble-mode,0.08419288,0.619411,0.29639614,positive
ensemble-mode,0.63604474,0.1587571,0.20519812,
ensemble-mode,0.77860415,0.12167569,0.09972016,neutral
ensemble-mode,0.04636441,0.03143432,0.9222013,
ensemble-mode,0.03808899,0.05528752,0.9066235,neutral
ensemble-mode,0.03497363,0.93551457,0.029511815,
ensemble-mode,0.10269742,0.047781877,0.84952074,
ensemble-mode,0.034246486,0.14496946,0.820784,neutral
ensemble-mode,0.9015219,0.04191102,0.05656705,negative
ensemble-mode,0.124490425,0.045797996,0.82971156,neutral
ensemble-mode,0.014751291,0.020563599,0.96468514,positive
ensemble-mode,0.07264101,0.89605343,0.0313056,negative
ensemble-mode,0.10638018,0.84211004,0.051509798,positive
ensemble-mode,0.89794725,0.07989,0.022162706,neutral
ensemble-mode,0.79797214,0.12221488,0.07981296,neutral
ensemble-mode,0.037299152,0.02203495,0.9406659,positive
ensemble-mode,0.0998253,0.8451373,0.055037398,positive
ensemble-mode,0.12630697,0.07023646,0.80345654,
ensemble-mode,0.10934889,0.83330286,0.05734832,
ensemble-mode,0.87813634,0.025583763,0.09627989,
ensemble-mode,0.8131317,0.11909978,0.06776848,positive
ensemble-mode,0.14841172,0.74135476,0.11023357,positive
ensemble-mode,0.024659527,0.024673373,0.95066714,
ensemble-mode,0.11244166,0.86189884,0.025659472,positive
ensemble-mode,0.897393,0.024678014,0.07792903,neutral
ensemble-mode,0.06699569,0.9060613,0.026943073,positive
ensemble-mode,0.106519505,0.031401433,0.8620791,negative
ensemble-mode,0.91937673,0.040489588,0.040133707,negative
ensemble-mode,0.89902186,0.07814586,0.022832269,negative
ensemble-mode,0.08529696,0.86577535,0.048927672,
ensemble-mode,0.07062693,0.83657974,0.09279331,neutral
ensemble-mode,0.08244459,0.16099098,0.75656444,positive
ensemble-mode,0.80025715,0.16983077,0.029912123,neutral
ensemble-mode,0.9141049,0.07363049,0.012264611,negative
ensemble-mode,0.042462565,0.17153475,0.7860027,
ensemble-mode,0.7644167,0.03901241,0.19657087,
ensemble-mode,0.037026625,0.04752618,0.9154472,positive
ensemble-mode,0.04123039,0.9330454,0.025724262,
ensemble-mode,0.7287077,0.13639238,0.13489994,negative
ensemble-mode,0.13715291,0.80892974,0.053917367,negative
ensemble-mode,0.7735485,0.11727379,0.10917769,neutral
ensemble-mode,0.10293005,0.8018273,0.09524259,positive
ensemble-mode,0.21981207,0.62367696,0.15651095,positive
ensemble-mode,0.8348524,0.056343544,0.10880408,
ensemble-mode,0.21303988,0.6625577,0.124402456,
ensemble-mode,0.108747244,0.80431736,0.086935416,negative
ensemble-mode,0.06793172,0.79921395,0.13285436,neutral
ensemble-mode,0.050681926,0.9170632,0.032254875,
ensemble-mode,0.83980405,0.08003618,0.080159746,
ensemble-mode,0.5998695,0.10673926,0.29339123,positive
ensemble-mode,0.6023184,0.041924533,0.35575703,negative
ensemble-mode,0.015500225,0.9599761,0.024523664,neutral
ensemble-mode,0.033319715,0.03519206,0.9314883,neutral
ensemble-mode,0.10959571,0.6401677,0.25023654,neutral
ensemble-mode,0.02998019,0.051078588,0.9189412,negative
ensemble-mode,0.04618393,0.13676687,0.8170492,
ensemble-mode,0.74469316,0.14959794,0.10570891,
ensemble-mode,0.17641394,0.46357578,0.3600103,positive
ensemble-mode,0.09392595,0.8060075,0.10006653,negative
ensemble-mode,0.52941865,0.2826124,0.18796897,positive
ensemble-mode,0.17929494,0.7406621,0.08004297,
ensemble-mode,0.80862594,0.09219612,0.09917791,neutral
ensemble-mode,0.21855724,0.13938497,0.64205784,neutral
ensemble-mode,0.029143985,0.018657152,0.95219886,
ensemble-mode,0.8713628,0.026211247,0.10242598,neutral
ensemble-mode,0.23689237,0.6935266,0.06958104,
ensemble-mode,0.054259058,0.069019444,0.87672144,neutral
ensemble-mode,0.07891638,0.843048,0.07803558,negative
ensemble-mode,0.044813015,0.9196463,0.03554066,neutral
ensemble-mode,0.067017674,0.84102786,0.091954514,
ensemble-mode,0.16265789,0.68351316,0.15382895,
ensemble-mode,0.18773027,0.6956975,0.11657223,
ensemble-mode,0.011425667,0.017438473,0.9711359,neutral
ensemble-mode,0.1704127,0.75749415,0.07209309,positive
ensemble-mode,0.081215955,0.025202572,0.8935815,positive
ensemble-mode,0.11437975,0.81946194,0.06615829,negative
ensemble-mode,0.100145236,0.16835704,0.7314977,negative
ensemble-mode,0.044246845,0.05336725,0.90238595,neutral
ensemble-mode,0.5950205,0.15265208,0.25232744,
ensemble-mode,0.12699567,0.024456393,0.84854794,negative
ensemble-mode,0.11450547,0.7591132,0.12638131,neutral
ensemble-mode,0.035957295,0.93582875,0.028213996,positive
ensemble-mode,0.06506646,0.86470115,0.07023245,neutral
ensemble-mode,0.049204957,0.9128954,0.037899546,
ensemble-mode,0.08515542,0.020659877,0.8941847,negative
ensemble-mode,0.07396221,0.09084303,0.8351947,positive
ensemble-mode,0.06882021,0.88852155,0.04265826,positive
ensemble-mode,0.10767081,0.8678699,0.024459297,
ensemble-mode,0.9104466,0.03702483,0.05252864,neutral
ensemble-mode,0.0735891,0.8796914,0.0467195,positive
ensemble-mode,0.052417062,0.06342212,0.88416076,positive
ensemble-mode,0.10260395,0.04182039,0.8555757,
ensemble-mode,0.18101673,0.79601794,0.022965305,neutral
ensemble-mode,0.081511796,0.85704345,0.061444767,
ensemble-mode,0.0680994,0.10709714,0.8248034,negative
ensemble-mode,0.12865251,0.8130742,0.058273353,
ensemble-mode,0.12087458,0.8154376,0.06368782,neutral
ensemble-mode,0.14688079,0.76035625,0.092762984,neutral
ensemble-mode,0.08140025,0.75389737,0.16470237,
ensemble-mode,0.714989,0.2255801,0.059430864,
ensemble-mode,0.023786137,0.024939394,0.95127445,neutral
ensemble-mode,0.89725006,0.07589068,0.026859285,
ensemble-mode,0.010420863,0.03695867,0.95262045,
ensemble-mode,0.028401699,0.020995904,0.9506024,
ensemble-mode,0.9723405,0.016846446,0.01081302,
ensemble-mode,0.11071891,0.8268323,0.06244881,
ensemble-mode,0.04472656,0.92383534,0.031438075,positive
ensemble-mode,0.046478588,0.92443305,0.02908835,positive
ensemble-mode,0.054156225,0.028665902,0.91717786,
ensemble-mode,0.028760092,0.04654719,0.92469275,neutral
ensemble-mode,0.27893174,0.5370219,0.18404633,negative
ensemble-mode,0.09934119,0.85465103,0.046007734,
ensemble-mode,0.13857903,0.8223517,0.039069258,positive
ensemble-mode,0.9351631,0.047244307,0.01759261,
ensemble-mode,0.17815621,0.74765515,0.07418862,
ensemble-mode,0.26125604,0.605093,0.13365094,neutral
ensemble-mode,0.08084042,0.88220865,0.036950972,positive
ensemble-mode,0.04457429,0.9101841,0.04524162,negative
ensemble-mode,0.05779761,0.81221354,0.1299888,positive
ensemble-mode,0.16060989,0.8111656,0.02822459,neutral
ensemble-mode,0.82524216,0.037187897,0.13757,negative
ensemble-mode,0.10493034,0.7941525,0.1009172,neutral
ensemble-mode,0.7841943,0.14259388,0.073211856,positive
ensemble-mode,0.035615545,0.9364022,0.027982254,
ensemble-mode,0.027687615,0.05756317,0.9147492,neutral
ensemble-mode,0.9300588,0.052830093,0.0171112,negative
ensemble-mode,0.041534856,0.045025155,0.91344,neutral
ensemble-mode,0.056277927,0.8919581,0.05176401,negative
ensemble-mode,0.6262462,0.25800824,0.11574556,negative
ensemble-mode,0.13008566,0.101432495,0.7684818,negative
ensemble-mode,0.019660508,0.03625612,0.94408345,
ensemble-mode,0.6933983,0.26833647,0.03826525,
ensemble-mode,0.84432757,0.028730882,0.12694147,neutral
ensemble-mode,0.114762805,0.84516335,0.040073838,negative
ensemble-mode,0.8875453,0.029428057,0.08302667,neutral
ensemble-mode,0.47905666,0.04108251,0.47986087,negative
ensemble-mode,0.17666037,0.7971363,0.026203353,neutral
ensemble-mode,0.10632942,0.11826832,0.77540225,neutral
ensemble-mode,0.040621363,0.903262,0.05611666,positive
ensemble-mode,0.6020804,0.28305116,0.11486841,neutral
ensemble-mode,0.042782005,0.04654937,0.9106686,negative
ensemble-mode,0.077106975,0.044747155,0.8781459,positive
ensemble-mode,0.80287206,0.13560614,0.061521713,
ensemble-mode,0.09206255,0.70999736,0.19794014,negative
ensemble-mode,0.040718224,0.090727106,0.86855465,
ensemble-mode,0.046029564,0.058802206,0.89516824,neutral
ensemble-mode,0.012362061,0.018153364,0.9694845,neutral
ensemble-mode,0.14521614,0.08417717,0.77060664,negative
ensemble-mode,0.2670902,0.53313315,0.19977659,neutral
ensemble-mode,0.0148162795,0.023479208,0.96170443,positive
ensemble-mode,0.16236079,0.6864075,0.15123168,
ensemble-mode,0.08328247,0.1397647,0.7769528,negative
ensemble-mode,0.07777414,0.8587007,0.063525185,positive
ensemble-mode,0.22165456,0.6868696,0.09147578,neutral
ensemble-mode,0.19820575,0.5568007,0.24499348,neutral
ensemble-mode,0.09594642,0.12404733,0.7800063,negative
ensemble-mode,0.77656853,0.057500303,0.1659312,
ensemble-mode,0.8986472,0.07155268,0.029800173,negative
ensemble-mode,0.068429545,0.055766977,0.8758036,negative
ensemble-mode,0.012973914,0.03868426,0.94834185,negative
ensemble-mode,0.06290165,0.89529854,0.041799802,neutral
